orf_name	Length	Mol_weight	PI
233467-235003(+)_1	511	59975.23	6.2285
236438-237368(+)_1	309	36488.14	8.1033
237711-241788(-)_1	1358	148876.25	5.0021
242158-243109(-)_1	316	35929.65	11.4156
243348-243657(-)_1	102	11184.8	4.7903
243914-245723(-)_1	602	69752.47	8.6903
246906-247785(-)_1	292	33989.94	4.6693
248355-250776(-)_1	806	92644.49	7.6558
251326-253081(-)_1	584	64935.97	7.9768
253753-257215(+)_1	1153	131353.86	9.3375
257131-257215(+)_1	27	3212.62	4.0738
257425-260047(-)_1	873	99680.23	5.4612
260286-261450(+)_1	387	45091.41	10.6897
261655-262096(+)_1	146	16279.75	11.4526
262090-262807(-)_1	238	27606.27	5.3329
263023-263497(-)_1	157	18553.77	10.5802
263662-265474(-)_1	603	70254.99	7.4584
265679-266279(-)_1	199	23162.33	4.6049
266769-267738(+)_1	322	35647.06	4.5061
267910-268906(+)_1	331	37000.63	5.8317
269049-269682(-)_1	210	24172.53	10.6352
269951-270503(+)_1	183	20346.14	5.1019
270750-272706(-)_1	651	70733.1	9.896
273001-273940(-)_1	312	36165.68	9.9713
274259-274784(-)_1	174	19749.65	10.5519
275655-276663(-)_1	335	38009.8	4.2117
278591-280280(+)_1	562	64677.48	6.4062
280901-283706(+)_1	934	106270.65	8.7651
285118-285190(+)_1	8	1008.2	10.0
285737-289454(+)_1	1238	140722.31	8.7117
289759-291208(+)_1	482	54947.46	8.4068
291600-293322(+)_1	573	66623.53	8.9819
293837-295358(+)_1	506	58032.29	6.7745
295620-298935(+)_1	1104	125829.81	6.7432
299109-299781(-)_1	223	24595.51	4.5695
300047-300992(+)_1	314	34904.67	10.4734
302110-305551(+)_1	1146	126951.22	9.7165
305944-310831(-)_1	1628	187685.17	9.0352
311273-313340(+)_1	688	78667.36	5.6482
313614-316467(+)_1	950	109315.45	5.1512
316729-317770(+)_1	346	38937.72	10.7573
317954-318506(-)_1	183	20743.2	10.3923
318782-320591(+)_1	602	69445.84	5.7266
320796-321723(-)_1	308	34442.88	4.5086
321960-322191(+)_1	5	637.84	5.5494
322351-323131(-)_1	259	28795.18	3.7486
325512-326937(+)_1	474	55453.16	5.5611
327243-328395(-)_1	383	44452.25	7.9629
329008-329080(-)_1	4	534.63	5.55
329968-331306(+)_1	445	51963.72	10.1313
331870-333073(+)_1	400	46907.21	5.8985
333410-334580(+)_1	389	44849.76	10.3659
334948-335980(+)_1	343	38101.16	9.4672
336465-340821(+)_1	1451	168232.38	4.6481
341101-342538(-)_1	478	54175.38	8.4202
343035-343779(+)_1	35	4033.68	12.2456
344080-345721(-)_1	546	58240.42	9.9991
346088-346877(-)_1	262	30238.25	4.259
348471-348545(+)_1	10	1081.37	7.7994
348815-350294(-)_1	492	54420.44	5.4096
351307-352516(+)_1	402	45308.91	8.1198
354153-355695(-)_1	513	58027.04	6.9813
357843-359562(+)_1	572	64492.35	6.2063
360159-363270(+)_1	1036	117148.77	7.0327
363651-364344(+)_1	230	25937.64	6.4311
364602-365544(+)_1	313	35434.98	5.1218
365798-367916(-)_1	705	80291.66	4.9042
368226-368868(+)_1	213	25133.15	10.0692
369197-371717(-)_1	839	95309.65	4.804
372609-373134(+)_1	174	18970.12	10.2524
373466-374330(-)_1	287	31566.13	8.3696
374834-375332(+)_1	165	19244.97	5.568
375652-379027(+)_1	1124	129259.19	5.0633
379281-380058(+)_1	258	28758.31	4.8272
380318-381044(+)_1	241	26501.48	4.7239
381678-383523(-)_1	614	67655.7	6.9582
385343-388136(+)_1	930	108473.96	6.1839
388429-389821(+)_1	463	54126.88	9.3345
390289-391525(+)_1	411	47796.13	4.8746
393618-395937(+)_1	772	87082.36	4.4739
399758-400739(+)_1	326	35006.9	6.0679
401098-403222(+)_1	707	81578.83	6.2889
403548-404184(-)_1	211	23745.32	6.0131
405235-406102(-)_1	288	32603.33	10.6158
406482-406950(-)_1	155	17561.49	12.0311
408195-409491(+)_1	431	51262.14	8.8713
409654-412249(-)_1	864	100951.26	9.4315
414004-414820(-)_1	271	30277.42	9.689
415414-416065(+)_1	216	25527.44	5.0248
417811-419335(+)_1	507	56113.03	5.9971
419793-421068(+)_1	424	47079.76	6.9857
421669-424279(+)_1	869	101262.84	7.2963
424462-425224(-)_1	253	28051.94	6.0201
425624-426812(-)_1	395	42762.51	4.6688
427744-428536(-)_1	263	29233.75	10.8557
429329-429605(+)_1	5	533.68	5.55
431207-431281(+)_1	4	378.44	5.55
431777-434624(+)_1	948	106916.71	5.337
435272-436298(+)_1	341	38678.14	4.293
436816-437854(+)_1	345	39307.06	10.4442
438263-439931(+)_1	555	62870.0	8.7772
440190-440901(+)_1	236	26980.13	4.1532
441110-442238(-)_1	375	44105.34	10.8985
442443-443658(-)_1	404	46974.88	8.4465
444263-444416(-)_1	10	1278.49	10.784
444906-448332(+)_1	1141	130509.11	7.3784
448607-450314(-)_1	568	65720.13	8.3631
450615-451362(-)_1	248	27199.52	6.3155
451622-452729(+)_1	368	41006.0	8.7533
453782-454226(-)_1	147	17462.89	9.9488
454840-456331(-)_1	496	55058.79	6.4336
456730-458338(-)_1	535	61753.84	5.7069
458854-461020(-)_1	721	78854.38	6.7667
461471-462701(-)_1	409	47871.49	5.1765
463117-464155(-)_1	345	40002.36	4.7338
467294-467612(+)_1	105	11307.69	6.1981
467709-467907(-)_1	16	2069.28	7.3182
468038-468454(-)_1	12	1472.85	5.5488
468886-474742(-)_1	1951	224736.27	5.2587
475315-476500(-)_1	394	44036.02	8.0919
476756-478961(+)_1	734	82262.08	5.4633
479187-480387(-)_1	399	45784.97	4.1527
480941-484031(-)_1	1029	118707.27	5.577
485672-486854(+)_1	393	44955.92	9.9246
487172-488363(+)_1	396	44775.36	7.3572
488831-492206(+)_1	1124	125397.75	6.8706
492589-494683(-)_1	697	79154.22	7.0244
495546-496413(+)_1	288	33284.51	4.7054
496608-497643(-)_1	344	39108.81	10.5897
498012-499854(+)_1	613	67663.84	9.0712
500488-502162(-)_1	557	63401.94	4.7042
502606-503278(+)_1	223	26591.34	6.166
503470-505012(+)_1	513	58576.54	6.6712
505283-506585(+)_1	433	50091.52	7.7401
506700-507462(-)_1	253	29589.81	10.194
507725-510824(-)_1	1032	119780.98	4.9607
511277-513968(-)_1	896	100961.84	6.6234
514567-515356(+)_1	262	28462.42	10.9526
516001-517693(+)_1	563	62770.56	6.661
518082-518805(-)_1	46	5363.65	12.2963
519157-519829(-)_1	223	24968.87	3.8708
520184-521078(-)_1	297	33714.82	6.7686
521558-522461(-)_1	300	34362.56	9.1511
522939-524292(+)_1	450	50670.06	7.4832
524688-525618(+)_1	309	34040.03	10.3349
526123-526621(-)_1	165	17840.93	10.1724
527563-531400(+)_1	1278	140370.42	7.7678
531788-532847(+)_1	352	41221.15	6.9853
533184-534555(+)_1	456	50513.02	4.6628
535191-536727(+)_1	511	57312.57	9.024
538176-540774(+)_1	865	97331.49	9.9936
541251-542114(-)_1	41	4565.28	12.5179
543327-543774(-)_1	148	16456.12	8.2617
544564-545869(+)_1	434	49489.82	5.8422
546745-548101(+)_1	451	51977.37	10.4009
548372-550985(-)_1	870	99815.0	9.9002
551452-551974(+)_1	173	20411.59	8.1303
552074-552959(-)_1	294	34077.64	8.12
553315-556069(-)_1	917	102768.91	9.8154
556718-558074(+)_1	451	50749.53	7.2908
558149-559226(-)_1	358	41504.35	6.2966
559996-562465(+)_1	822	92320.75	7.5175
563274-564492(+)_1	405	44428.0	4.5256
564912-567060(+)_1	715	79551.44	9.8203
567549-568410(+)_1	286	32166.6	5.7936
568557-569487(-)_1	309	35944.42	9.3158
569997-572178(+)_1	726	80205.83	10.1137
572522-573284(+)_1	253	28934.24	10.795
573900-577176(-)_1	1091	124712.65	6.6304
577965-579858(+)_1	630	70689.68	4.6298
580120-580954(+)_1	277	31769.85	5.8643
581451-582345(+)_1	297	31574.57	4.2275
582783-584943(+)_1	719	82374.83	9.6524
585198-586308(+)_1	369	43250.86	8.0947
586296-586932(-)_1	211	24274.21	4.581
587149-591670(+)_1	1506	174327.54	8.5069
591749-593042(-)_1	430	49486.28	10.5226
593408-595220(+)_1	603	67883.42	9.7203
595469-595928(-)_1	152	16773.54	4.5186
598320-599709(+)_1	462	51968.41	10.4662
600026-600920(-)_1	297	33607.77	9.985
601286-603902(+)_1	49	5690.99	6.9426
603993-605334(-)_1	446	50835.81	7.5727
605656-608071(+)_1	804	91262.94	4.7247
610092-610977(+)_1	294	33726.64	8.5944
611205-611835(-)_1	209	23830.5	4.7681
614868-616512(-)_1	547	61178.97	9.5762
617036-619445(-)_1	802	89911.7	9.6725
619723-621238(-)_1	504	57173.21	4.5507
622103-625145(+)_1	1013	114154.71	6.2815
626852-628730(+)_1	625	70027.85	5.9544
629192-630098(+)_1	301	33662.08	4.0911
630486-630921(-)_1	144	16159.21	4.6115
631845-633090(-)_1	414	46192.85	9.5681
633500-635327(-)_1	608	70453.11	9.8937
635971-636175(+)_1	8	1100.31	12.801
636767-639215(+)_1	815	91255.19	4.0449
639847-640930(+)_1	360	40984.3	5.4509
641453-641846(+)_1	130	14625.87	10.8862
641948-643085(-)_1	378	43333.88	6.5233
643378-645214(-)_1	611	69496.18	6.6389
645466-648265(-)_1	932	106638.05	4.7503
648617-649415(-)_1	265	29798.35	5.9081
649776-651321(-)_1	46	5340.42	10.3729
651732-652455(+)_1	240	27037.14	7.247
652530-653004(-)_1	157	18558.63	7.1635
653328-654711(+)_1	460	53026.96	5.4269
655103-656348(+)_1	414	46489.18	9.2632
657017-658163(-)_1	381	44265.53	6.8298
658628-660119(-)_1	496	57492.09	9.6561
660769-661735(+)_1	321	36957.67	9.2544
662044-664477(-)_1	810	90250.23	8.126
664816-666682(-)_1	621	71732.31	6.8326
666805-667909(+)_1	367	42825.6	10.1696
668188-670111(+)_1	640	73615.91	10.0556
670363-670909(-)_1	181	20384.66	9.7441
671237-672860(+)_1	540	61919.29	8.1826
673052-673769(-)_1	238	26880.08	6.9747
674193-675816(+)_1	540	57805.91	7.5885
675948-676953(-)_1	334	38947.59	9.7903
677233-680515(-)_1	1093	127470.0	8.0158
681178-684730(+)_1	1183	136150.06	6.8306
684935-685644(-)_1	149	16855.24	4.5348
686096-687575(-)_1	492	55316.46	4.386
687904-688558(-)_1	217	24485.74	10.3796
688926-691308(-)_1	793	89322.69	7.8721
692097-694164(-)_1	688	78882.77	5.9695
695192-695699(+)_1	168	19022.58	4.524
696263-697718(+)_1	484	52583.77	7.4333
697894-698335(-)_1	146	17379.6	4.9485
699004-702574(-)_1	1189	133781.28	5.5939
703163-704174(+)_1	336	38289.83	9.0246
704302-705952(-)_1	549	62035.25	5.4634
706615-707290(-)_1	224	25490.3	7.1032
707872-709033(-)_1	386	42746.37	9.5893
710033-715697(-)_1	1887	207063.18	5.1701
716208-717081(-)_1	290	33088.16	4.9503
717504-718161(-)_1	218	25737.78	4.9472
718883-719378(+)_1	164	17053.43	7.6037
719660-721076(-)_1	471	51630.6	4.961
721618-722713(+)_1	364	40854.93	4.8615
722970-723828(-)_1	285	31537.08	10.198
724234-724834(-)_1	199	22227.58	4.2051
725684-727805(+)_1	706	80963.76	4.5044
728020-728908(+)_1	35	4298.02	12.6365
729178-733663(+)_1	1494	173048.39	9.4511
733937-735737(-)_1	599	69372.47	9.0704
736226-737246(+)_1	339	37949.0	10.1709
737309-738674(-)_1	454	52153.57	9.5088
738965-739754(+)_1	262	29610.76	7.1559
740073-741645(+)_1	523	57758.36	5.753
741921-744558(+)_1	878	99200.48	7.1604
744923-747725(+)_1	933	106532.33	4.4546
748134-748664(+)_1	81	9195.81	12.1119
749670-750081(+)_1	136	14925.2	3.8966
750485-751001(+)_1	171	18872.45	5.2553
751337-753281(+)_1	647	75898.23	7.5668
753383-754850(-)_1	488	54619.08	5.7791
755343-756693(-)_1	449	52978.75	7.4657
757725-759366(+)_1	546	61926.96	6.1538
763059-764715(-)_1	551	61322.58	6.3876
768506-769937(+)_1	476	53849.97	9.4556
770216-771863(-)_1	548	62510.87	4.8782
772379-773846(-)_1	488	53045.61	7.7366
774662-776618(+)_1	651	75476.07	4.7488
776810-777872(+)_1	353	39719.97	8.5732
778326-780147(-)_1	606	67870.12	9.0175
781183-782140(-)_1	318	35954.86	10.2299
782432-783065(-)_1	210	24071.5	10.4773
783395-786002(-)_1	868	100206.07	9.5126
786267-788217(-)_1	649	74678.84	8.9395
788398-790720(-)_1	773	85594.67	9.647
790944-791130(-)_1	18	2119.66	10.0208
793042-794593(+)_1	516	59232.18	5.5936
795926-797603(-)_1	558	62397.74	9.7171
798525-800298(+)_1	590	64687.35	8.589
800679-801657(+)_1	325	36454.44	4.9695
1570-3448(-)_1	625	70459.54	5.2338
4504-5632(+)_1	375	41587.12	5.9135
6674-7295(+)_1	206	22209.07	4.4595
8044-9733(-)_1	562	65548.71	6.4627
10635-11913(+)_1	425	46042.67	7.2102
15677-16796(+)_1	372	41114.31	4.9852
16964-17897(+)_1	310	35402.67	7.3854
18635-20096(+)_1	486	54053.58	4.9343
20420-22310(-)_1	629	70264.79	7.9923
22624-26350(-)_1	1047	119441.17	7.3966
26640-27384(+)_1	247	28464.59	4.0474
27823-29938(+)_1	704	82451.72	9.4704
30399-31509(+)_1	369	42024.02	6.2283
31709-32300(+)_1	196	22617.36	7.0844
32393-33557(-)_1	387	44407.47	6.8928
33803-35930(+)_1	708	80773.56	6.9981
36296-37994(+)_1	565	66617.43	4.9529
38165-39323(+)_1	385	44022.32	8.0947
39473-40019(-)_1	181	20213.88	3.8117
40259-43274(+)_1	1004	113912.14	4.2584
43427-44180(+)_1	250	28785.71	5.2951
44366-47249(+)_1	960	109584.72	4.7462
47530-48313(-)_1	260	29185.25	7.1874
48571-50581(-)_1	669	74573.15	9.6431
51277-53686(+)_1	802	85791.77	4.8781
53923-56656(+)_1	910	105408.38	4.6585
56837-57767(+)_1	148	17601.45	9.726
57826-58399(-)_1	190	21433.8	10.0623
58553-58991(-)_1	145	16953.88	7.8826
59275-61738(-)_1	820	94540.47	4.4092
62390-64133(+)_1	580	67237.57	5.7078
64407-67263(+)_1	951	107180.04	4.2716
67462-67874(-)_1	39	4271.98	10.2568
68075-68447(+)_1	123	14611.86	9.8818
68555-68629(-)_1	4	378.44	5.55
69642-70299(-)_1	218	24352.42	7.1035
71693-72707(+)_1	337	36807.47	9.6964
72814-73657(-)_1	280	31958.8	6.6536
73878-75129(-)_1	416	48194.78	4.7114
75408-75936(-)_1	175	19305.53	11.2265
76164-77031(-)_1	288	31889.37	7.2459
77566-78946(-)_1	459	52111.42	8.8759
79574-81992(+)_1	805	91190.75	7.2012
82671-84045(+)_1	457	52071.88	6.6356
84864-86058(-)_1	397	44385.72	5.1607
86262-87189(+)_1	308	35996.52	6.5227
87316-88396(+)_1	359	40201.53	9.2919
88591-89260(+)_1	222	24574.37	5.1151
90712-91861(+)_1	382	41939.12	10.4226
92234-93482(+)_1	415	46277.71	6.0711
93863-96971(+)_1	1035	118484.87	4.7517
97421-102383(-)_1	1653	187489.3	4.8463
103047-105297(+)_1	749	84063.96	7.707
106871-109286(-)_1	804	92096.02	4.025
111131-112634(+)_1	500	56347.87	6.2355
112871-115940(-)_1	1022	113462.05	4.8987
117157-117769(-)_1	203	23286.27	6.749
118047-118755(+)_1	235	26069.66	6.9392
119159-123611(+)_1	1483	166213.74	7.736
124336-125623(+)_1	428	47868.21	6.9596
125926-133945(+)_1	2672	296570.09	5.0595
134130-134370(-)_1	4	420.52	5.55
134746-136105(-)_1	452	51349.67	4.8301
136589-138401(+)_1	603	69692.05	7.6327
139161-139551(+)_1	129	14978.02	8.1276
140173-141754(-)_1	526	59788.41	6.1623
142538-142898(-)_1	119	13504.8	11.4035
143707-143830(-)_1	2	236.29	5.55
144019-144487(-)_1	155	17100.62	6.9491
145748-147485(-)_1	578	64689.58	8.2764
147867-149007(-)_1	379	43102.28	8.3372
149313-150711(-)_1	465	51697.07	6.5656
151257-151914(-)_1	174	20701.14	9.0533
152641-154108(+)_1	488	53695.65	8.0496
155048-157742(+)_1	897	102083.41	6.4021
158440-160132(-)_1	563	62690.95	6.5535
162421-165623(+)_1	825	91890.38	8.5688
166469-168137(-)_1	555	63497.67	9.8676
168309-169347(-)_1	345	40245.25	7.0283
169572-170373(+)_1	266	30447.87	10.0458
170550-175134(-)_1	1527	175142.44	7.5068
175709-177116(+)_1	468	48647.52	6.1312
177394-179068(+)_1	557	62931.91	9.6015
179208-180450(-)_1	413	48037.31	6.8827
181113-182394(+)_1	426	46741.87	7.6941
182675-185528(-)_1	950	104719.09	5.535
186173-186851(+)_1	225	24280.06	7.9263
186934-188269(-)_1	444	50550.47	4.4105
188659-191359(-)_1	899	101859.36	9.2134
193037-193934(+)_1	298	33053.93	9.5551
194089-195022(-)_1	310	34947.42	4.5285
195429-197145(+)_1	571	65870.29	9.2589
197526-198651(+)_1	374	42301.7	5.7821
201139-202663(+)_1	507	57672.74	4.7845
203059-204109(+)_1	349	38334.78	7.5654
204472-207724(+)_1	1083	124453.76	6.8947
208103-209243(+)_1	379	42933.13	6.631
209317-210136(-)_1	272	30431.58	4.4861
210310-211339(+)_1	342	38794.31	4.3747
211576-214975(+)_1	1132	128764.59	4.7433
215154-219594(-)_1	1479	170803.6	5.3776
220422-221553(+)_1	376	40919.39	7.4546
221773-222349(-)_1	191	21651.16	10.2542
222764-223712(-)_1	315	36096.4	8.9118
224246-226349(+)_1	700	81284.08	6.7801
226449-228567(-)_1	705	80540.91	5.7559
228709-230044(-)_1	444	50503.34	7.926
230285-232136(-)_1	616	72288.49	8.6108
232378-235111(+)_1	910	105420.51	6.2311
235348-239002(-)_1	1217	137253.12	8.1886
239688-242097(+)_1	802	90902.67	7.2584
244034-246698(+)_1	750	83530.92	4.2715
246877-247837(-)_1	319	37402.37	9.4147
248584-249238(+)_1	217	24485.74	10.3796
249639-250953(+)_1	437	49136.52	5.2464
251685-255480(+)_1	1264	145950.32	5.7412
255627-259833(-)_1	1401	163869.88	8.5016
260115-261495(+)_1	459	52719.17	5.7072
261678-263031(-)_1	450	51026.16	10.4695
263234-264086(-)_1	283	33108.43	6.3977
264283-264667(-)_1	127	14787.86	4.0078
264890-266183(+)_1	90	9776.26	10.4138
266592-268395(+)_1	600	68605.16	5.1745
268830-270765(-)_1	644	73253.71	8.497
271671-272436(+)_1	254	27477.86	11.1285
272994-274518(-)_1	507	56071.33	7.9546
274773-275154(-)_1	126	14920.06	4.8122
275653-277957(-)_1	767	87556.82	6.443
278457-279963(+)_1	501	56567.27	9.5639
283852-284650(+)_1	265	30549.89	7.0412
285145-286981(+)_1	611	67354.78	9.077
287369-288338(+)_1	322	36438.23	6.1439
288787-290965(+)_1	725	79766.96	7.5216
291285-293301(+)_1	671	77488.62	10.1208
293529-295080(-)_1	516	57973.05	5.1684
295326-296733(+)_1	468	52917.94	9.0511
296886-298758(-)_1	623	71787.6	6.7944
299006-299432(-)_1	141	16110.21	10.6218
299681-301628(-)_1	648	74448.7	7.9946
301920-302370(+)_1	149	16516.47	4.2696
302748-303879(+)_1	376	42037.04	8.2515
303997-305392(-)_1	464	52084.43	9.07
306280-307232(+)_1	116	13063.29	10.5027
307504-308152(+)_1	215	25341.87	5.0542
308538-309588(+)_1	349	39100.77	5.5939
309938-311861(+)_1	640	72817.53	8.3591
312659-313397(+)_1	245	28120.95	4.9184
315649-315892(+)_1	14	1630.04	11.6501
316359-317808(+)_1	482	53029.88	5.898
319818-320643(+)_1	274	30558.99	10.601
323251-324985(-)_1	577	67124.65	6.2205
325443-328791(-)_1	1115	126669.73	6.6677
329202-331956(+)_1	917	105198.33	5.021
332226-336201(+)_1	1324	146794.4	7.1137
336424-337411(-)_1	328	35227.21	4.2621
337713-338994(+)_1	426	48941.0	4.8268
339185-339545(-)_1	119	13078.92	6.2163
340223-340593(+)_1	34	3708.45	7.8003
340808-341111(-)_1	100	11399.06	9.1013
341622-343776(+)_1	717	84010.92	5.0316
344029-344854(+)_1	274	31973.96	10.5062
345001-346684(-)_1	560	65348.93	9.8536
347449-349864(+)_1	804	91618.17	7.9488
350221-351373(+)_1	383	43196.21	6.3591
351769-352738(+)_1	322	36298.73	4.9086
353036-353429(+)_1	130	14963.4	9.8852
353864-354515(+)_1	216	24166.4	4.0398
354692-356261(-)_1	522	58799.52	9.8658
356649-358341(-)_1	563	62280.4	6.8667
358733-360393(-)_1	75	8877.67	8.1383
361319-362489(-)_1	389	45227.07	5.4005
363135-365649(+)_1	837	93396.68	5.8721
366409-368464(+)_1	684	77199.33	7.042
368836-369205(-)_1	122	14288.13	7.515
369464-370049(+)_1	194	20725.09	9.9537
370484-371639(+)_1	384	43206.16	6.9162
371999-374108(+)_1	702	78658.32	6.6693
374278-375790(-)_1	503	58218.51	6.375
376051-377737(-)_1	561	63266.77	10.5626
378171-379284(+)_1	370	42250.59	9.0847
379721-383258(+)_1	1178	129797.31	6.3004
383503-384250(-)_1	248	27865.81	10.6541
384464-386525(+)_1	686	78102.45	5.0686
386747-388223(+)_1	491	57180.7	8.7714
388520-389036(+)_1	171	19618.66	4.0063
389499-390300(-)_1	266	30433.04	9.8736
390602-392186(-)_1	527	57705.22	9.4851
393199-394732(+)_1	510	58358.87	9.3157
395461-395878(-)_1	138	15929.97	6.8583
397286-398108(+)_1	273	30815.26	8.9745
398357-401102(-)_1	914	103830.97	8.0344
401583-402801(-)_1	405	45271.7	9.504
403057-403666(+)_1	202	22710.11	5.6591
403800-403874(-)_1	4	378.44	5.55
405348-406977(+)_1	542	61258.98	9.4925
407396-408296(-)_1	299	33059.95	4.6499
408711-409641(+)_1	309	34797.48	9.2539
410068-410539(+)_1	156	18232.05	10.2131
410769-411798(-)_1	342	37680.12	5.8337
415226-416267(+)_1	346	37918.17	6.0567
416883-418326(-)_1	480	54946.39	8.5568
418808-419459(-)_1	216	25060.42	6.2747
420096-422892(+)_1	931	104956.89	6.6208
423104-424622(-)_1	505	55857.99	10.5588
426985-427730(+)_1	108	12401.31	4.2717
427937-428201(-)_1	87	9561.99	7.588
428824-429292(-)_1	155	17575.51	12.0311
431436-431799(+)_1	120	14636.06	11.2072
433212-434904(-)_1	563	59238.11	4.2327
435615-438117(-)_1	833	96515.87	4.7434
438387-440511(-)_1	707	76655.86	5.8392
440737-441925(-)_1	395	42817.71	7.0637
441985-442315(+)_1	109	12671.37	10.581
442157-444161(-)_1	667	74221.76	8.5336
444397-446554(+)_1	718	81470.85	8.2399
446853-449094(+)_1	746	84585.79	10.1739
449192-449900(-)_1	235	27237.6	10.0585
450179-451016(+)_1	278	32162.68	4.2385
451117-451672(-)_1	184	21931.9	7.0618
451868-453380(+)_1	503	57808.31	6.1095
453680-456926(+)_1	1081	123344.54	4.667
457066-457438(-)_1	123	14661.47	9.8865
458132-460817(+)_1	894	98368.29	6.4494
461107-464317(-)_1	1069	122194.83	6.6888
464892-466314(+)_1	473	56058.73	8.8939
466524-467283(-)_1	252	27995.82	6.1306
467586-468108(+)_1	173	20082.08	9.8419
468357-470697(-)_1	779	85737.37	5.9704
471927-474687(-)_1	919	99695.41	4.7224
475310-475646(+)_1	111	12728.75	11.0219
477864-481398(+)_1	1177	131552.71	6.9124
481660-482500(-)_1	279	31947.68	4.1699
482657-483911(-)_1	417	46680.77	5.0936
484375-486076(-)_1	566	62810.43	8.6335
486380-487031(+)_1	216	25331.57	8.6155
487334-488384(-)_1	349	38688.43	7.4773
489039-489919(-)_1	123	14372.4	4.2606
490319-491744(-)_1	474	54860.36	9.736
491968-494203(+)_1	744	86426.08	6.6239
494787-496173(+)_1	461	53220.32	9.5726
496452-497655(-)_1	400	46620.51	7.1129
497863-498622(+)_1	252	28499.45	6.6965
498763-499735(+)_1	323	36684.73	6.6541
499914-500166(-)_1	27	3001.66	11.65
500809-502765(-)_1	651	73839.0	4.7353
503310-504498(+)_1	395	44892.0	6.0522
504887-506069(+)_1	393	42809.91	7.8703
506285-508148(+)_1	620	71860.57	4.4881
508665-512235(+)_1	1189	122582.17	4.2052
512474-513461(-)_1	328	37509.37	9.731
513651-514224(+)_1	190	22420.53	9.2826
515150-516023(+)_1	290	33734.34	4.5965
516573-517989(+)_1	471	53116.55	6.6572
518302-518647(-)_1	23	2907.61	12.2269
518955-519843(+)_1	295	31859.64	5.0946
520618-522262(+)_1	547	57097.4	4.2469
524076-526335(+)_1	752	85006.51	6.1641
526663-528163(+)_1	499	56997.69	7.0909
