orf_name	Length	Mol_weight	PI
544564-545869(+)__1	71	8241.5	6.9183
546745-548101(+)__1	48	5442.32	9.4166
548372-550985(-)__1	26	3227.05	12.145
551452-551974(+)__1	32	3819.48	10.8704
552074-552959(-)__1	54	6456.69	9.1794
553315-556069(-)__1	96	11400.03	8.1621
556718-558074(+)__1	73	8242.44	6.4633
558149-559226(-)__1	25	2862.41	5.9444
559996-562465(+)__1	59	7031.09	7.8486
563274-564492(+)__1	71	8773.19	12.0135
564912-567060(+)__1	37	4583.12	4.9381
567549-568410(+)__1	30	3648.4	11.5586
568557-569487(-)__1	38	4217.93	3.7378
569997-572178(+)__1	67	8074.46	10.5149
572522-573284(+)__1	38	4699.44	11.1215
573900-577176(-)__1	137	15883.79	10.545
577965-579858(+)__1	56	6983.95	9.498
580120-580954(+)__1	62	7239.14	8.6699
581451-582345(+)__1	32	3419.08	8.7571
582783-584943(+)__1	73	8569.05	9.1082
585198-586308(+)__1	28	2981.6	5.2691
586296-586932(-)__1	41	4768.68	10.1102
587149-591670(+)__1	76	8408.0	8.808
591749-593042(-)__1	35	4175.78	10.8316
593408-595220(+)__1	50	6275.27	9.731
595469-595928(-)__1	22	2378.83	9.5102
598320-599709(+)__1	81	9343.1	6.8564
600026-600920(-)__1	30	3285.72	7.0034
601286-603902(+)__1	36	4212.85	4.3849
603993-605334(-)__1	56	6605.71	10.8211
605656-608071(+)__1	53	6182.04	7.8531
610092-610977(+)__1	51	6076.15	10.6748
611205-611835(-)__1	84	10172.76	11.9011
613331-613490(+)__1	17	2140.68	9.9028
614450-614522(+)__1	5	614.72	10.0208
614868-616512(-)__1	21	2507.86	12.5316
617036-619445(-)__1	50	5865.73	9.9484
619723-621238(-)__1	45	5425.16	9.6945
622103-625145(+)__1	65	7489.03	10.543
625273-625552(-)__1	14	1747.05	11.6501
626852-628730(+)__1	118	13594.19	9.9921
629192-630098(+)__1	69	7761.1	8.9799
630486-630921(-)__1	35	4100.92	11.1433
631845-633090(-)__1	43	4812.39	4.574
633500-635327(-)__1	31	3571.15	6.0399
635971-636175(+)__1	27	3046.68	10.7884
636767-639215(+)__1	69	7929.29	10.8172
639847-640930(+)__1	71	8051.28	4.9107
641453-641846(+)__1	36	4238.76	7.1607
641948-643085(-)__1	55	6465.65	9.5045
643378-645214(-)__1	33	3872.51	10.3291
645466-648265(-)__1	86	10178.02	9.6156
648617-649415(-)__1	31	3588.26	11.9646
649776-651321(-)__1	64	7511.56	7.3956
651732-652455(+)__1	23	2627.91	7.131
652530-653004(-)__1	16	1871.29	8.7564
653328-654711(+)__1	45	5561.74	10.0027
655103-656348(+)__1	26	3084.56	8.5484
657017-658163(-)__1	33	3848.43	7.8624
658628-660119(-)__1	21	2428.83	10.8002
660769-661735(+)__1	76	8341.99	10.1099
662044-664477(-)__1	73	8381.15	10.1443
664816-666682(-)__1	34	4038.81	10.947
666805-667909(+)__1	43	5122.94	10.3614
668188-670111(+)__1	63	7186.89	11.3101
670363-670909(-)__1	14	1733.97	5.7682
671237-672860(+)__1	53	6173.87	10.7634
673052-673769(-)__1	47	5311.89	7.0083
674193-675816(+)__1	66	7491.84	8.1306
675948-676953(-)__1	79	8806.27	11.7633
677233-680515(-)__1	62	7457.56	10.1031
681178-684730(+)__1	91	10622.71	10.226
684935-685644(-)__1	36	4395.43	7.7185
686096-687575(-)__1	48	5667.59	9.6299
687904-688558(-)__1	63	7375.73	9.9795
688926-691308(-)__1	93	10766.74	11.2183
692097-694164(-)__1	66	7550.53	7.9188
695192-695699(+)__1	111	12898.71	11.7725
696263-697718(+)__1	31	3419.96	5.2852
697894-698335(-)__1	38	4277.06	9.2412
699004-702574(-)__1	58	6553.57	8.4807
703163-704174(+)__1	64	7208.24	9.2857
704302-705952(-)__1	33	3792.33	8.7777
706615-707290(-)__1	23	2682.07	9.6681
707872-709033(-)__1	80	9276.32	11.2012
710033-715697(-)__1	74	8423.66	6.195
716208-717081(-)__1	76	8096.36	9.892
717504-718161(-)__1	35	4056.85	12.2225
718883-719378(+)__1	27	3177.99	7.7969
719660-721076(-)__1	45	5062.74	8.7322
721618-722713(+)__1	50	5967.88	10.3747
722970-723828(-)__1	25	2807.14	6.438
724234-724834(-)__1	23	2640.17	10.1124
725684-727805(+)__1	96	10939.38	8.3369
728020-728908(+)__1	36	3906.61	9.4167
729178-733663(+)__1	56	6375.25	9.2198
733937-735737(-)__1	42	4933.7	9.1942
736226-737246(+)__1	20	2202.66	9.1456
737309-738674(-)__1	57	6433.47	10.0134
738965-739754(+)__1	70	7840.58	10.5331
740073-741645(+)__1	55	6443.47	11.7801
741921-744558(+)__1	108	12246.16	9.778
744923-747725(+)__1	39	5002.74	9.9801
748134-748664(+)__1	61	6971.29	10.5969
749670-750081(+)__1	18	2057.29	7.9892
750485-751001(+)__1	41	4628.34	11.8507
751337-753281(+)__1	73	8715.99	9.0895
753383-754850(-)__1	36	4045.63	4.2992
755343-756693(-)__1	32	3932.66	11.958
757725-759366(+)__1	41	4772.58	9.8831
763059-764715(-)__1	36	4263.18	11.3785
765878-765984(-)__1	5	594.68	5.55
768506-769937(+)__1	51	5750.78	10.2788
770216-771863(-)__1	40	4752.66	11.007
771910-771991(+)__1	2	312.38	5.5494
772379-773846(-)__1	52	6011.55	9.598
774662-776618(+)__1	47	5366.02	4.3849
776810-777872(+)__1	35	3984.6	3.825
778326-780147(-)__1	58	6961.16	10.9324
781183-782140(-)__1	34	3972.61	10.1075
782432-783065(-)__1	19	2273.64	10.8826
783395-786002(-)__1	99	11425.17	10.5806
786267-788217(-)__1	39	4491.2	7.8619
788398-790720(-)__1	40	4685.62	12.084
790944-791130(-)__1	35	4252.1	10.5624
793042-794593(+)__1	51	5906.19	10.4732
795926-797603(-)__1	78	8308.92	7.9344
798525-800298(+)__1	70	8005.59	10.0199
800679-801657(+)__1	22	2390.63	6.4306
1570-3448(-)__1	51	5512.22	7.0787
4504-5632(+)__1	69	7705.6	4.9306
6674-7295(+)__1	93	10620.43	9.5389
8044-9733(-)__1	52	6096.06	10.2847
10635-11913(+)__1	58	7329.8	11.5655
15677-16796(+)__1	54	6067.99	6.9682
16964-17897(+)__1	25	3110.78	11.1523
18635-20096(+)__1	55	6175.27	9.1285
20420-22310(-)__1	49	5800.71	9.0224
22624-26350(-)__1	42	5064.99	10.5211
26640-27384(+)__1	27	3168.76	9.274
27823-29938(+)__1	37	4177.96	7.9755
30399-31509(+)__1	58	6517.55	4.706
31709-32300(+)__1	34	4136.92	9.2867
32393-33557(-)__1	37	4283.29	11.4788
33803-35930(+)__1	43	4846.76	7.9893
36296-37994(+)__1	41	4666.41	9.177
38165-39323(+)__1	46	5066.88	10.4871
39473-40019(-)__1	23	2550.94	8.032
40259-43274(+)__1	63	7201.16	7.1625
43427-44180(+)__1	42	4787.49	4.4986
44366-47249(+)__1	54	6568.85	11.0494
47530-48313(-)__1	30	3353.82	6.9705
48571-50581(-)__1	58	6835.27	11.4967
51277-53686(+)__1	79	8622.2	7.1304
53923-56656(+)__1	62	7355.51	10.1142
56837-57767(+)__1	30	3482.78	4.5322
57826-58399(-)__1	16	1862.2	10.2418
58553-58991(-)__1	23	2655.04	4.3699
59275-61738(-)__1	56	6593.47	11.0557
62390-64133(+)__1	81	9551.19	10.4359
64407-67263(+)__1	61	7185.33	8.48
67462-67874(-)__1	26	3055.83	10.4447
68075-68447(+)__1	65	7221.39	11.3837
68555-68629(-)__1	3	349.45	5.55
69642-70299(-)__1	49	5504.39	10.1058
71693-72707(+)__1	73	8511.14	11.0158
72814-73657(-)__1	41	4681.36	11.1821
73878-75129(-)__1	91	10075.78	10.1076
75408-75936(-)__1	23	2628.1	7.9965
76164-77031(-)__1	71	8015.16	11.2192
77204-77459(+)__1	20	2122.4	8.0615
77566-78946(-)__1	73	9089.53	9.872
79574-81992(+)__1	44	5025.76	6.0328
82671-84045(+)__1	86	9712.34	9.3814
84864-86058(-)__1	62	7179.34	8.8062
86262-87189(+)__1	46	5282.83	8.042
87316-88396(+)__1	34	3768.46	10.4258
88591-89260(+)__1	44	4711.36	7.829
90712-91861(+)__1	63	7453.63	10.5303
92234-93482(+)__1	57	6770.23	11.5766
93863-96971(+)__1	65	7666.97	10.2677
97421-102383(-)__1	73	8704.11	8.2876
103047-105297(+)__1	66	7171.01	4.1661
105544-105616(-)__1	9	1178.57	7.8001
106871-109286(-)__1	39	4158.01	8.7207
110214-110343(+)__1	33	3948.58	10.0826
111131-112634(+)__1	58	6718.69	7.2422
112871-115940(-)__1	47	5108.11	9.8855
116782-116855(+)__1	21	2375.85	11.4794
117157-117769(-)__1	36	4085.97	12.2355
118047-118755(+)__1	53	6052.27	10.6235
119159-123611(+)__1	102	11826.66	10.0992
124336-125623(+)__1	50	5952.85	11.3469
125926-133945(+)__1	56	6395.85	11.4594
134130-134370(-)__1	44	5074.9	4.0134
134746-136105(-)__1	42	4735.41	8.2943
136418-136562(-)__1	20	2180.63	6.9995
136589-138401(+)__1	64	7680.71	10.7314
139161-139551(+)__1	35	3803.4	7.8297
140173-141754(-)__1	32	3853.29	6.8748
142538-142898(-)__1	41	4653.47	7.1966
143707-143830(-)__1	1	149.21	5.55
144019-144487(-)__1	49	5476.48	10.9562
145748-147485(-)__1	91	10752.07	10.5644
147867-149007(-)__1	51	5588.52	10.6201
149313-150711(-)__1	46	5116.98	11.597
151257-151914(-)__1	28	3291.76	4.7418
152641-154108(+)__1	60	6780.92	11.0403
155048-157742(+)__1	44	5143.57	4.37
158440-160132(-)__1	53	5913.03	10.321
162421-165623(+)__1	81	9464.11	8.4739
166469-168137(-)__1	68	7685.0	10.1788
168309-169347(-)__1	32	3713.06	10.0044
169572-170373(+)__1	31	3772.46	12.1063
170550-175134(-)__1	56	6682.64	9.993
175709-177116(+)__1	36	4392.06	6.9379
177394-179068(+)__1	45	5382.33	10.9234
179208-180450(-)__1	66	7977.15	8.5106
180771-180844(-)__1	2	305.4	10.0
181113-182394(+)__1	31	3532.96	5.8789
182675-185528(-)__1	51	5801.52	4.4261
186173-186851(+)__1	23	2637.06	11.5292
186934-188269(-)__1	30	3702.53	6.081
188659-191359(-)__1	49	5847.87	11.6241
193037-193934(+)__1	37	4342.02	4.3825
194089-195022(-)__1	36	4145.92	11.4718
195429-197145(+)__1	44	5124.89	9.2352
197526-198651(+)__1	35	3744.53	5.9671
199602-199717(+)__1	3	307.36	5.55
201139-202663(+)__1	25	2888.52	10.8853
203059-204109(+)__1	44	5247.35	11.6712
204472-207724(+)__1	58	6902.14	10.9776
208103-209243(+)__1	42	5219.04	10.8075
209317-210136(-)__1	40	4659.35	5.6246
210310-211339(+)__1	40	4644.33	10.8825
211576-214975(+)__1	64	7392.71	9.36
215154-219594(-)__1	52	5988.88	10.7635
220422-221553(+)__1	31	3731.51	10.434
221773-222349(-)__1	43	4732.38	6.0089
222764-223712(-)__1	33	4007.61	11.7557
224246-226349(+)__1	76	9132.88	11.9475
226449-228567(-)__1	87	10645.68	10.7015
228709-230044(-)__1	36	4047.83	11.423
230285-232136(-)__1	77	9061.18	4.949
232378-235111(+)__1	44	5173.02	9.5605
235348-239002(-)__1	42	4876.59	10.0195
239688-242097(+)__1	61	7299.73	11.1349
244034-246698(+)__1	49	5702.54	7.8883
246877-247837(-)__1	59	6913.99	9.1334
248584-249238(+)__1	58	6014.06	11.2299
249639-250953(+)__1	33	3843.45	7.0023
251685-255480(+)__1	83	9499.13	10.5874
255627-259833(-)__1	60	6808.06	10.9176
260115-261495(+)__1	36	4144.86	4.2625
261678-263031(-)__1	55	6274.1	8.7569
263234-264086(-)__1	37	4020.67	12.3439
264283-264667(-)__1	22	2485.93	8.7434
264890-266183(+)__1	6	714.88	10.0
266592-268395(+)__1	69	7885.2	8.0335
268830-270765(-)__1	83	9699.5	10.6885
271671-272436(+)__1	40	4253.96	7.87
272994-274518(-)__1	74	7869.97	10.5381
274773-275154(-)__1	36	4633.45	9.2597
275653-277957(-)__1	61	7245.54	11.9487
278457-279963(+)__1	46	5764.86	10.1029
283852-284650(+)__1	34	4243.11	12.0227
285145-286981(+)__1	55	6739.46	8.6108
287369-288338(+)__1	33	4242.12	11.4742
288787-290965(+)__1	57	6289.28	3.7346
291285-293301(+)__1	55	6433.56	11.2007
293529-295080(-)__1	55	6303.48	11.0721
295326-296733(+)__1	58	6343.39	6.0317
296886-298758(-)__1	51	6106.94	6.9454
299006-299432(-)__1	22	2452.77	9.9821
299681-301628(-)__1	63	7167.29	9.2309
301920-302370(+)__1	14	1457.71	9.1455
302748-303879(+)__1	70	8486.9	11.0582
303997-305392(-)__1	125	14199.96	9.7902
306280-307232(+)__1	54	6121.11	10.9081
307504-308152(+)__1	15	1758.11	4.5441
308538-309588(+)__1	63	7329.58	12.0351
309938-311861(+)__1	43	4909.91	11.65
312659-313397(+)__1	34	4059.7	11.877
314711-314783(+)__1	3	373.43	7.0004
315649-315892(+)__1	4	507.67	8.0
316359-317808(+)__1	41	4497.38	10.0353
319818-320643(+)__1	25	2981.29	4.6643
322964-323036(+)__1	4	575.69	12.5
323251-324985(-)__1	43	5125.12	10.3934
325443-328791(-)__1	80	9321.68	7.1629
329202-331956(+)__1	39	4481.16	9.6895
332226-336201(+)__1	66	7384.68	8.2677
336424-337411(-)__1	94	10623.14	8.299
337713-338994(+)__1	33	4069.9	10.2545
339185-339545(-)__1	38	4458.1	10.9081
340223-340593(+)__1	7	959.22	10.0
340808-341111(-)__1	27	2847.18	3.8759
341622-343776(+)__1	44	5251.34	10.8985
344029-344854(+)__1	46	5636.71	11.5766
345001-346684(-)__1	60	6960.87	5.3564
347449-349864(+)__1	57	6556.96	11.5304
350221-351373(+)__1	37	4370.88	4.6643
351769-352738(+)__1	47	5480.19	9.4795
353036-353429(+)__1	43	5052.2	8.9162
353864-354515(+)__1	39	4456.27	11.1146
354692-356261(-)__1	36	4504.31	11.5137
356649-358341(-)__1	54	6561.68	11.941
358733-360393(-)__1	57	6655.68	10.0478
361319-362489(-)__1	50	5737.74	9.783
363135-365649(+)__1	54	6926.92	10.8367
366409-368464(+)__1	86	10090.65	11.0404
368836-369205(-)__1	34	4183.88	9.6264
369464-370049(+)__1	24	2727.1	5.493
370484-371639(+)__1	49	5565.46	9.4182
371999-374108(+)__1	64	7274.19	9.1719
374278-375790(-)__1	50	5828.19	6.8908
376051-377737(-)__1	51	5983.77	7.6771
378171-379284(+)__1	37	4071.73	7.991
379721-383258(+)__1	62	7096.45	7.9662
383503-384250(-)__1	19	2185.41	4.421
384464-386525(+)__1	30	3314.8	8.5702
386747-388223(+)__1	22	2683.2	8.6224
388520-389036(+)__1	21	2424.11	11.0792
389499-390300(-)__1	17	1947.24	5.4327
390602-392186(-)__1	57	6309.34	6.6905
393199-394732(+)__1	70	7746.02	8.4928
395461-395878(-)__1	42	4980.05	10.2346
396133-396205(-)__1	8	850.95	10.0
397017-397089(+)__1	14	1558.79	8.054
397286-398108(+)__1	31	3894.58	8.5195
398357-401102(-)__1	46	5156.85	10.8473
401583-402801(-)__1	54	6235.25	11.4742
403057-403666(+)__1	27	2842.36	9.9843
403800-403874(-)__1	6	683.82	7.0004
405348-406977(+)__1	36	4011.58	9.7592
407396-408296(-)__1	44	4851.59	9.4597
408711-409641(+)__1	56	6295.21	10.4347
410068-410539(+)__1	29	3487.05	8.0109
410769-411798(-)__1	18	2094.46	7.0013
414374-414488(+)__1	12	1393.64	4.184
415226-416267(+)__1	27	2995.35	5.5492
416883-418326(-)__1	52	6194.29	6.9431
418808-419459(-)__1	31	3752.56	12.102
420096-422892(+)__1	68	8245.72	11.209
423104-424622(-)__1	34	3887.26	8.7332
424847-425132(-)__1	37	4067.86	10.1264
426985-427730(+)__1	26	3242.67	6.4423
427937-428201(-)__1	12	1387.63	5.2692
428824-429292(-)__1	14	1577.88	10.7687
428914-429292(-)__1	33	3789.41	7.0036
430684-430996(+)__1	15	1698.94	3.38
431436-431799(+)__1	25	2791.19	12.3439
432056-432147(-)__1	2	236.29	5.55
433212-434904(-)__1	60	6479.38	4.4987
435615-438117(-)__1	34	3877.55	7.799
438387-440511(-)__1	83	9445.2	7.1612
440737-441925(-)__1	50	5506.4	12.1187
441985-442315(+)__1	40	4868.65	7.1598
442157-444161(-)__1	43	5185.05	11.5887
444397-446554(+)__1	74	8571.3	11.4057
446853-449094(+)__1	36	4264.96	10.2515
449192-449900(-)__1	28	3349.04	12.2435
450179-451016(+)__1	42	4647.39	10.3209
451117-451672(-)__1	38	4332.88	11.3031
451868-453380(+)__1	39	4663.53	8.2804
453680-456926(+)__1	49	5491.23	4.1661
457066-457438(-)__1	24	2898.21	4.5575
458132-460817(+)__1	58	6690.03	12.5179
461107-464317(-)__1	87	10017.11	7.841
464892-466314(+)__1	30	3569.31	8.5311
466524-467283(-)__1	30	3688.15	5.9252
467586-468108(+)__1	31	3897.69	8.5176
468357-470697(-)__1	100	11690.3	6.4689
471927-474687(-)__1	53	5720.6	10.1102
475310-475646(+)__1	42	4738.6	12.511
477864-481398(+)__1	59	6763.95	10.637
481660-482500(-)__1	65	7620.84	9.8331
482657-483911(-)__1	54	6266.41	10.5249
484375-486076(-)__1	49	5673.76	8.1385
486380-487031(+)__1	33	3630.29	4.3699
487334-488384(-)__1	45	4969.78	4.5516
489039-489919(-)__1	40	4806.52	8.4838
490319-491744(-)__1	48	5459.31	10.8553
491968-494203(+)__1	35	4303.04	9.37
494787-496173(+)__1	56	6178.25	8.2577
496452-497655(-)__1	31	3831.4	11.6159
497863-498622(+)__1	47	5608.62	12.6808
498763-499735(+)__1	15	1760.13	12.2435
499914-500166(-)__1	52	6112.23	11.9103
500809-502765(-)__1	63	7218.34	8.049
503310-504498(+)__1	65	7795.96	10.5458
504887-506069(+)__1	43	4847.76	9.9131
506285-508148(+)__1	62	7062.92	9.6251
508665-512235(+)__1	65	7106.82	6.4411
512474-513461(-)__1	50	5802.71	6.62
513651-514224(+)__1	14	1663.91	5.9864
515150-516023(+)__1	23	2707.16	9.1585
516573-517989(+)__1	42	4832.58	7.3129
518302-518647(-)__1	51	5759.86	10.8259
518955-519843(+)__1	78	8237.39	9.3286
520618-522262(+)__1	70	7765.28	9.067
523807-523878(+)__1	3	402.51	10.0
524076-526335(+)__1	54	6041.81	10.0175
526663-528163(+)__1	77	8774.93	9.0688
528345-528858(-)__1	12	1375.7	5.7899
529046-529135(+)__1	5	678.89	10.0
529499-530882(+)__1	57	6324.43	8.5298
531487-533875(+)__1	56	6365.4	10.2429
534131-535472(-)__1	32	3779.43	9.9207
535862-537986(-)__1	44	5054.95	6.9696
538673-542348(-)__1	38	4365.07	10.6841
542601-542672(-)__1	9	1076.33	12.5
543505-544096(-)__1	47	5186.54	8.5777
544396-545482(-)__1	64	7230.55	10.8083
545711-552572(+)__1	65	7751.16	8.9081
552696-552797(-)__1	14	1444.62	3.3384
554289-554932(+)__1	24	2697.21	10.2378
556141-557641(+)__1	104	12135.47	12.1868
558171-560370(+)__1	51	5777.74	10.4402
561337-563173(+)__1	28	3442.05	5.471
563423-564899(-)__1	62	6938.21	10.4469
565198-566206(-)__1	62	7363.28	10.1896
566407-566480(-)__1	22	2381.75	7.9909
566890-567646(-)__1	36	4050.36	4.7333
568501-569347(+)__1	28	3245.71	11.576
569443-571102(-)__1	31	3580.17	11.6839
571663-571752(-)__1	5	633.72	5.8614
571994-574040(+)__1	81	8964.54	10.2221
574361-577469(+)__1	58	6481.87	12.2533
577633-581146(-)__1	43	5185.15	10.3216
581543-582455(-)__1	46	5228.87	5.5896
583132-583972(-)__1	30	3454.11	10.4392
584340-584466(-)__1	15	1738.01	8.032
584726-584892(-)__1	9	1013.26	9.1715
585277-585718(-)__1	42	4892.8	12.4272
585966-586932(-)__1	71	8168.51	11.9743
587026-587146(+)__1	13	1463.67	12.5
587093-587408(-)__1	13	1517.77	11.4779
587607-587680(-)__1	18	2183.74	12.1991
587893-588238(+)__1	58	6650.42	9.5347
588374-590048(-)__1	88	10251.01	10.6651
590274-592797(+)__1	39	4853.82	12.4177
592865-594389(-)__1	41	4855.62	10.0354
595092-598074(+)__1	48	5579.57	5.399
598201-599089(-)__1	46	5393.47	11.071
599288-599894(+)__1	48	5780.98	10.2427
599931-600648(-)__1	40	4437.11	8.6629
600825-602271(-)__1	43	5165.11	11.4497
602904-603834(+)__1	38	4650.53	11.2881
603909-605031(-)__1	41	4777.44	3.9179
605120-606008(-)__1	50	5424.51	8.5721
606968-608948(+)__1	54	6082.26	9.3937
609334-609706(+)__1	27	3284.97	11.9703
609873-610674(-)__1	51	5686.81	12.3532
610970-612767(-)__1	52	5946.91	11.0557
613310-614135(+)__1	40	4590.39	10.4453
614242-614392(-)__1	26	3322.96	8.6191
614394-615852(-)__1	35	3757.4	4.4987
620193-621399(+)__1	33	3927.6	10.8827
2796-4680(-)__1	61	7256.78	10.7298
5498-7256(+)__1	31	3465.17	5.7477
7325-9299(-)__1	56	5947.97	9.7895
9961-11602(+)__1	46	5523.66	9.1769
11716-16474(-)__1	86	10085.74	8.2604
16865-17750(-)__1	54	6715.82	10.2288
18925-19696(-)__1	62	6986.89	7.1613
20053-22180(-)__1	48	5565.17	8.0529
22474-23146(-)__1	96	10694.31	10.4022
23752-29362(+)__1	59	6882.99	8.3463
29580-31644(-)__1	42	5079.04	8.5565
32372-34151(+)__1	80	9460.83	9.9477
34678-36568(+)__1	68	7609.98	10.3166
36779-37739(-)__1	27	3099.77	10.1023
38407-39397(+)__1	70	7887.93	9.768
40205-42356(+)__1	63	7637.74	9.1394
42687-46116(-)__1	56	6884.89	9.421
46304-46376(+)__1	1	149.21	5.55
46574-47771(-)__1	34	3915.63	5.9978
48057-49443(-)__1	36	4356.98	9.9809
49884-51090(-)__1	83	9208.74	11.4154
51371-53183(-)__1	42	5338.19	12.1704
53339-53702(+)__1	18	2085.37	11.3581
53891-55511(+)__1	44	5155.85	9.4542
55663-57871(-)__1	83	9333.69	7.3558
59114-59480(+)__1	20	2284.44	4.0625
59804-61019(-)__1	40	4873.72	10.4453
61132-62062(-)__1	33	3832.23	8.9616
64241-65204(-)__1	34	4053.86	10.9791
65541-67299(-)__1	58	6874.13	10.1103
67645-68641(-)__1	82	9430.89	11.0714
68884-68958(-)__1	2	252.35	5.5289
71424-73266(-)__1	49	5857.98	10.2372
74074-76894(-)__1	94	10640.62	10.1592
77295-77748(-)__1	51	5765.71	12.2015
78090-79278(+)__1	63	7987.38	10.9511
79522-80758(-)__1	51	5687.75	8.2632
81502-82846(+)__1	34	4056.62	11.8899
83158-83970(+)__1	44	4869.65	4.3547
84856-86170(+)__1	59	7010.28	10.3734
86708-87014(+)__1	10	1171.38	7.0012
87716-88790(+)__1	38	4366.09	12.1063
88937-90227(-)__1	34	3959.85	11.0526
90634-91975(-)__1	31	3461.14	4.4258
92378-93797(-)__1	62	7511.69	8.9697
94484-94763(-)__1	44	5340.19	8.5079
94966-95039(-)__1	3	263.31	5.55
97365-98994(+)__1	58	6481.58	8.2706
99672-101265(-)__1	77	8916.57	4.818
102406-103108(-)__1	46	5289.03	9.2977
103597-105169(-)__1	50	5970.22	11.9456
106010-106969(+)__1	39	4434.22	10.644
107257-108598(+)__1	66	8148.26	10.3185
108967-109932(+)__1	29	3262.84	8.6409
110219-110936(-)__1	42	4923.87	9.693
111549-112425(+)__1	26	2943.68	9.5102
112500-112582(-)__1	1	149.21	5.55
114127-114232(-)__1	5	676.79	10.0208
114612-114684(+)__1	16	1750.0	5.8614
114814-116827(+)__1	25	2893.31	11.4779
117183-118760(-)__1	37	4345.1	9.1665
118993-120151(+)__1	34	3675.37	7.9964
120319-121711(-)__1	32	3529.2	7.8013
122163-123828(-)__1	52	6143.21	9.5379
123883-124198(-)__1	20	2244.76	10.4424
124274-126335(+)__1	69	7777.13	7.6107
126554-126627(-)__1	7	733.98	5.55
127297-128106(-)__1	39	4708.72	9.7215
129075-129834(-)__1	22	2586.9	8.7791
131285-137069(+)__1	49	5780.76	8.135
137329-138778(-)__1	100	11772.72	8.9871
139019-140093(+)__1	46	5647.62	11.8003
140424-141066(+)__1	64	7265.79	9.4985
141322-144304(-)__1	55	6557.54	7.7469
144563-147017(-)__1	53	5845.75	8.492
147279-148164(-)__1	61	6985.94	9.3249
148420-149857(-)__1	50	5615.73	10.2294
150303-152475(-)__1	62	7137.29	9.691
152842-154690(+)__1	62	6993.29	11.1084
154690-154858(+)__1	5	705.79	5.9483
155111-156383(+)__1	73	8161.49	10.5492
156564-157584(-)__1	41	4903.51	9.6977
157784-159677(+)__1	38	4573.23	9.6933
159910-161317(+)__1	29	3324.03	5.9857
161539-163267(+)__1	61	7150.5	10.5378
163626-164319(+)__1	27	3050.77	10.3734
164434-166369(-)__1	35	4042.97	9.9508
166727-167066(-)__1	5	677.82	10.0
167465-168572(+)__1	97	11384.84	11.5918
168669-169470(-)__1	77	8635.83	9.9867
170231-172307(+)__1	76	8527.91	10.5307
172464-173205(-)__1	20	2213.62	5.7888
173697-174435(-)__1	35	3954.77	11.9065
